p-variable	p-treatment	p-interaction	adjusted.p-variable	adjusted.p-treatment	adjusted.p-interaction
Candidatus Nanopelagicaceae	0.973483047480338	0.385105800992353	0.406251118442159	0.984180663386715	0.779899294146558	0.993134403308466
Candidatus Nitrosocaldaceae	0.919721602186128	0.0831743162296766	0.263490715393092	0.966128380695829	0.682616068974161	0.993134403308466
Candidatus Paracaedibacteraceae	0.794793390999088	0.535173769101807	0.8170310180156	0.897389356506336	0.873635478299717	0.996366266286063
Cardiobacteriaceae	0.0138866788751975	0.257872861011226	0.71113574482782	0.0580715662053713	0.738696932001746	0.996366266286063
Carnobacteriaceae	0.367138275930744	0.959143238374097	0.648273469137316	0.531916872214621	0.997109350362201	0.996366266286063
Casimicrobiaceae	0.0112445779402793	0.0987057868715585	0.312123554495955	0.0519366317752541	0.682616068974161	0.993134403308466
Catenulisporaceae	0.00144053311315751	0.012911297902845	0.0683964673798638	0.0224314350054192	0.419237437786496	0.993134403308466
Caulobacteraceae	0.00484095773357144	0.129458222385597	0.310168707952308	0.0355268566893606	0.682616068974161	0.993134403308466
Cellulomonadaceae	0.034414098611429	0.306254380649418	0.467544456932477	0.103242295834287	0.754322950756705	0.993134403308466
Cellvibrionaceae	0.296769721094528	0.700508912441456	0.78640097369206	0.466714775054642	0.943012589984152	0.996366266286063
Chaetomiaceae	0.0966585706023461	0.621110063626289	0.874929395871544	0.216892402327216	0.922479244669037	0.996366266286063
Chamaesiphonaceae	0.266714055572777	0.731070873160489	0.353253217332846	0.43174826591253	0.950840661755333	0.993134403308466
Chelatococcaceae	0.000241724155602982	0.234778309387067	0.425645853051549	0.0104470789178544	0.722804845756542	0.993134403308466
Chitinophagaceae	0.807447356403832	0.963017323395443	0.89997820018285	0.901351547943428	0.997346271133742	0.996366266286063
Chlamydiaceae	0.295113381436815	0.353282906809181	0.427881550744286	0.465435961580348	0.770411862618509	0.993134403308466
Chlorobiaceae	0.114684165181995	0.598878887490736	0.937540711066532	0.244585322380745	0.921985085262786	0.996366266286063
Chloroflexaceae	0.269364414364837	0.778632960650105	0.805413770237574	0.434763616167807	0.955493140858892	0.996366266286063
Christensenellaceae	0.198995740059795	0.861525385054059	0.435627414297844	0.355487535640799	0.974451362807295	0.993134403308466
Chromatiaceae	0.0566659355268943	0.366880406478373	0.497458138987919	0.148244532752823	0.777511701718191	0.993134403308466
Chromobacteriaceae	0.0075232971606867	0.16035993078695	0.351045521230703	0.0427746493597151	0.682616068974161	0.993134403308466
Chroococcaceae	0.431167931356436	0.528927636418981	0.250297712356821	0.596503002778829	0.873635478299717	0.993134403308466
Chroococcidiopsidaceae	0.380838316961713	0.602468523574376	0.917158000653651	0.543211242798102	0.921985085262786	0.996366266286063
Chrysiogenaceae	0.0541394391738954	0.100933683843623	0.19748515388392	0.142990289110001	0.682616068974161	0.993134403308466
Chthonomonadaceae	0.0359918745666999	0.431959902836422	0.617017770830529	0.106976281498408	0.802834566887896	0.996366266286063
Clavicipitaceae	0.192212841866037	0.858189579442964	0.975706680408129	0.353671629033508	0.974451362807295	0.996366266286063
Clostridiaceae	0.0926432012899182	0.356428720498183	0.451754479076913	0.208730804538918	0.770411862618509	0.993134403308466
Clostridiales Family XIII. Incertae Sedis	0.928215561648913	0.877359288614539	0.853358646371338	0.966128380695829	0.974451362807295	0.996366266286063
Clostridiales Family XVI. Incertae Sedis	0.185988774496382	0.484580513327434	0.614744597508816	0.346468325561126	0.844104331625733	0.996366266286063
Clostridiales Family XVII. Incertae Sedis	6.41887480510877e-05	0.0124029595881913	0.0310448510810589	0.00878301985220866	0.419237437786496	0.993134403308466
Cohaesibacteraceae	0.0204400456618843	0.322153370305471	0.401120835647866	0.0737421263884619	0.754322950756705	0.993134403308466
Coleofasciculaceae	0.00146291967426647	0.0295665218548213	0.180875042460376	0.0224314350054192	0.611209089049125	0.993134403308466
Colwelliaceae	0.5733631305913	0.471904477387328	0.444800449691105	0.722594630334241	0.835556253849919	0.993134403308466
Comamonadaceae	0.0034519519150613	0.142738351724335	0.2456491939458	0.0306194552982593	0.682616068974161	0.993134403308466
Conexibacteraceae	0.00526881490156164	0.325765519257268	0.700651642246399	0.036815010451418	0.754322950756705	0.996366266286063
Coprothermobacteraceae	0.209235386083882	0.716274209505145	0.921839157027649	0.369676528615058	0.947099322113781	0.996366266286063
Coriobacteriaceae	0.101238310071478	0.417304913738492	0.45068119132454	0.225336883707483	0.791588702349304	0.993134403308466
Corynebacteriaceae	0.0520612147431065	0.265096183567492	0.534424897977485	0.139503837564052	0.738696932001746	0.996366266286063
Coxiellaceae	0.816074540734652	0.779152602959355	0.943886693335705	0.906384600574503	0.955493140858892	0.996366266286063
Crocinitomicaceae	0.61088957953702	0.336592609954507	0.316380005172299	0.752703231929542	0.754322950756705	0.993134403308466
Cryomorphaceae	0.458526971452969	0.609645935001661	0.895166397697401	0.623415980891721	0.921985085262786	0.996366266286063
Cryptococcaceae	0.772558925118448	0.919597310418302	0.99118973197322	0.892160097626325	0.991440850294732	0.996777812433279
Cuniculiplasmataceae	0.244872598117394	0.92420037003752	0.771269638646199	0.410850073437086	0.99252646743329	0.996366266286063
Cyanobacteriaceae	0.781996737504693	0.748101725779714	0.688581839781445	0.894513904464453	0.954620870861765	0.996366266286063
Cyanothecaceae	0.0494678634435768	0.00423160227251269	0.0059942645520008	0.135852042889823	0.419237437786496	0.82720850817611
Cyclobacteriaceae	0.790250678471931	0.899850971564874	0.760210974420847	0.895725615023626	0.982111397587261	0.996366266286063
Cytophagaceae	0.370862380113	0.717404980573921	0.518157079987026	0.533086864520965	0.947099322113781	0.993134403308466
Debaryomycetaceae	0.12938138869718	0.481535365109726	0.895080842118635	0.264513061336456	0.844063042656446	0.996366266286063
Deferribacteraceae	0.707259795229143	0.734713472518775	0.817335560253893	0.832425174768628	0.950840661755333	0.996366266286063
Dehalococcoidaceae	0.16065114072604	0.344129183300872	0.557272341833898	0.314001247890542	0.756809996741361	0.996366266286063
Deinococcaceae	0.00321916629806364	0.0446116630631253	0.0982958884621526	0.0301183016361208	0.617900648921926	0.993134403308466
Dermabacteraceae	0.0198916649694552	0.124705764503685	0.251789307562382	0.0737421263884619	0.682616068974161	0.993134403308466
Dermacoccaceae	0.00817931170982604	0.242589191218573	0.413384874834567	0.0434306668735145	0.727746029705528	0.993134403308466
Dermatophilaceae	0.114760142204009	0.104521939027494	0.232196965897433	0.244585322380745	0.682616068974161	0.993134403308466
Dermocarpellaceae	0.497735277564831	0.639729751392149	0.649864635371427	0.654166364799492	0.926290469280533	0.996366266286063
Desulfarculaceae	0.000557139634766162	0.109350550617312	0.188477729653592	0.0170856154661623	0.682616068974161	0.993134403308466
Desulfobacteraceae	0.00965629305228835	0.172675783708613	0.390053662943941	0.0498156426622726	0.682616068974161	0.993134403308466
Desulfobulbaceae	0.0748324153201422	0.290457950642159	0.354790957418762	0.181169032911092	0.754279697751641	0.993134403308466
Desulfohalobiaceae	0.00280653284393701	0.00251523508633569	0.0050345274427462	0.0292303043368534	0.419237437786496	0.82720850817611
Desulfomicrobiaceae	0.0128912859308482	0.437833425552174	0.512626338881838	0.0569279186706257	0.809520217099593	0.993134403308466
Desulfovibrionaceae	0.0319191383432033	0.369876592345744	0.429231771454045	0.0984322031589287	0.777511701718191	0.993134403308466
Desulfurellaceae	0.720548515688961	0.405403848239166	0.540636762990035	0.846261235447461	0.787047311590742	0.996366266286063
Desulfurobacteriaceae	0.614654637022101	0.566994415133505	0.745864734967694	0.75397635474711	0.899370451591078	0.996366266286063
Desulfurococcaceae	0.31434675863345	0.828471132883569	0.692729937844597	0.48604876965172	0.962402872289934	0.996366266286063
Desulfuromonadaceae	0.02959026162104	0.488742483080559	0.695986073437852	0.0933361395132234	0.844104331625733	0.996366266286063
Dictyoglomaceae	0.79824973079652	0.750171373895161	0.799403418679723	0.899252757958528	0.954620870861765	0.996366266286063
Dietziaceae	0.0882655524775068	0.889549790323289	0.927774700910316	0.204255283222682	0.976205734112237	0.996366266286063
Dipodascaceae	0.218051949908167	0.284219265681499	0.507773744893922	0.378797414552687	0.754279697751641	0.993134403308466
Dysgonamonadaceae	0.499605785176465	0.00375093308634415	0.0260350376913	0.655065067499784	0.419237437786496	0.993134403308466
Ectothiorhodospiraceae	0.00225246590205607	0.112515673380683	0.3119324722727	0.0270969407846283	0.682616068974161	0.993134403308466
Eggerthellaceae	0.0616508792139956	0.360867611221204	0.535033519603323	0.155456398541514	0.775093079354492	0.996366266286063
Egibacteraceae	0.196068124960494	0.29672744322682	0.462470069493589	0.353715248845524	0.754322950756705	0.993134403308466
Egicoccaceae	0.000908547490894562	0.112474106319991	0.305644508012048	0.0197593672739019	0.682616068974161	0.993134403308466
Elusimicrobiaceae	0.434300850880406	0.645522980105371	0.675231564466991	0.599144272396567	0.926290469280533	0.996366266286063
Emcibacteraceae	0.0437756382135695	0.34147125185611	0.467118840168432	0.122660671542591	0.754322950756705	0.993134403308466
Endomicrobiaceae	0.594903716039535	0.912598704479215	0.971692875652277	0.738221698873121	0.989694469297695	0.996366266286063
Endozoicomonadaceae	0.345086302851722	0.13443688994816	0.265382193722677	0.514831457227434	0.682616068974161	0.993134403308466
Enterobacteriaceae	0.333377712669733	0.930043953267104	0.21393650401999	0.508354965175947	0.992834158160408	0.993134403308466
Enterococcaceae	0.101153329958348	0.714458554038227	0.177081804379723	0.225336883707483	0.947099322113781	0.993134403308466
Entomoplasmataceae	0.262645261039853	0.667024708903978	0.936989851439277	0.430817411960935	0.926290469280533	0.996366266286063
Erwiniaceae	0.225593292836067	0.291042149800371	0.444352364702458	0.386731359147543	0.754279697751641	0.993134403308466
Erysipelotrichaceae	0.171594213381804	0.128863558613079	0.131810272997505	0.329504053004767	0.682616068974161	0.993134403308466
Erythrobacteraceae	0.0380040709725149	0.301460863983188	0.508545267006216	0.110996016808615	0.754322950756705	0.993134403308466
Eubacteriaceae	0.481662983583832	0.403217557725254	0.73745026945597	0.642028855960719	0.787047311590742	0.996366266286063
Euzebyaceae	0.000111378874937429	0.0852603961814468	0.0739360873242409	0.00878301985220866	0.682616068974161	0.993134403308466
Ferrimonadaceae	0.0508507460175079	0.764540414505574	0.792277678436146	0.138273949761893	0.954620870861765	0.996366266286063
Ferroplasmaceae	0.953036659274412	0.786689453319641	0.689294920816236	0.979098388103438	0.956503476282912	0.996366266286063
Fervidicoccaceae	0.43524792251997	0.204005735242314	0.899971816085503	0.599144272396567	0.69779580375333	0.996366266286063
Fervidobacteriaceae	0.377815383945155	0.675269139150965	0.716764798211616	0.540295574968201	0.927235235849086	0.996366266286063
Fibrobacteraceae	0.214772104349107	0.201290880068376	0.414856398008926	0.377546986921403	0.69779580375333	0.993134403308466
Fimbriimonadaceae	0.0434325422993038	0.283794067245067	0.827939822866815	0.122660671542591	0.754279697751641	0.996366266286063
Flammeovirgaceae	0.894125962251565	0.622838745788515	0.47385438465876	0.956429138552067	0.922479244669037	0.993134403308466
Flavobacteriaceae	0.467444085014834	0.329703890205567	0.628539899183573	0.630878080509018	0.754322950756705	0.996366266286063
Francisellaceae	0.741298745105093	0.606844692912576	0.666021580433219	0.866942600207651	0.921985085262786	0.996366266286063
Frankiaceae	0.0650014233916447	0.324289581248896	0.490172237986073	0.160182079072267	0.754322950756705	0.993134403308466
Fusobacteriaceae	0.0641984561459487	0.155444739711827	0.829290712765786	0.159517697992759	0.682616068974161	0.996366266286063
Gallionellaceae	0.0764986049905458	0.357292458025975	0.622088394413679	0.18359665197731	0.770411862618509	0.996366266286063
Gemmataceae	0.0124132759304342	0.301237023922612	0.428157273929417	0.0552590993032233	0.754322950756705	0.993134403308466
Gemmatimonadaceae	0.00272911283394456	0.0555616729722322	0.167498252744148	0.0289705823911038	0.652502003358788	0.993134403308466
Geobacteraceae	0.0167801543024177	0.217310075721886	0.493868968802683	0.0647737424820601	0.707951342734575	0.993134403308466
Geodermatophilaceae	0.00404414424924975	0.110438116458423	0.347125340208478	0.0326931765089226	0.682616068974161	0.993134403308466
Gloeobacteraceae	0.0108059756719619	0.139737778918458	0.208842691592452	0.0518686832254171	0.682616068974161	0.993134403308466
Gloeomargaritaceae	0.0167342118545476	0.281331467608808	0.318175856363711	0.0647737424820601	0.754279697751641	0.993134403308466
Glomerellaceae	0.014631488557389	0.1941648540637	0.327615201492381	0.0602729976393936	0.69779580375333	0.993134403308466
Glycomycetaceae	0.000110610115350371	0.0100369858287829	0.0170691322220422	0.00878301985220866	0.419237437786496	0.993134403308466
Gomontiellaceae	0.496519457292281	0.693608843312399	0.857580770147376	0.654125872136848	0.943012589984152	0.996366266286063
Gordoniaceae	0.00190169051053877	0.0579213734865591	0.212118695478633	0.0270969407846283	0.652502003358788	0.993134403308466
Gottschalkiaceae	0.939796774824084	0.910295463986701	0.527908713954181	0.975127480644538	0.989694469297695	0.996366266286063
Granulosicoccaceae	0.784320162610136	0.67460945656294	0.677309632679017	0.894513904464453	0.927235235849086	0.996366266286063
Hafniaceae	0.118763146876444	0.793692011721734	0.575795209132563	0.249267137170332	0.956616525487228	0.996366266286063
Hahellaceae	0.00361789163473945	0.0470163436957219	0.128298510253354	0.0312043153496278	0.617929088572345	0.993134403308466
Halanaerobiaceae	0.905456859309323	0.691647150916809	0.643235248088462	0.962534733615062	0.943012589984152	0.996366266286063
Halieaceae	0.0214265467005066	0.266305596862948	0.304623443419464	0.0743865017527022	0.738696932001746	0.993134403308466
Haliscomenobacteraceae	0.0506022395860928	0.46828964083559	0.401979185994989	0.138273949761893	0.835556253849919	0.993134403308466
Haloarculaceae	0.00136064692259602	0.0365396738018499	0.169244246850544	0.0224314350054192	0.611209089049125	0.993134403308466
Halobacteriaceae	0.0041071468545227	0.144660611755564	0.199287577496527	0.0326931765089226	0.682616068974161	0.993134403308466
Halobacteriovoraceae	0.349933442697022	0.873984309701488	0.683994847793733	0.515102027650017	0.974451362807295	0.996366266286063
Halobacteroidaceae	0.622170045904891	0.552009195704969	0.985556251477221	0.759683072033989	0.88066206944839	0.996777812433279
Haloferacaceae	0.319029229579396	0.367084167614794	0.721294055918792	0.491910990859851	0.777511701718191	0.996366266286063
Halomonadaceae	0.0308976795290734	0.174390785742151	0.319399004437083	0.0963588649720255	0.682616068974161	0.993134403308466
Halorubraceae	0.0122590105788159	0.262414220873443	0.546729519035055	0.0550160474756616	0.738696932001746	0.996366266286063
Halothiobacillaceae	0.0250811241265163	0.254544463392975	0.202708303532599	0.0829028773523174	0.738696932001746	0.993134403308466
Hapalosiphonaceae	0.948828327409567	0.554454786512364	0.177041490280715	0.978041326612142	0.882014530705548	0.993134403308466
Helicobacteraceae	0.879753746729051	0.868145292307172	0.850999380932822	0.948484508192258	0.974451362807295	0.996366266286063
Heliobacteriaceae	0.0210863269099677	0.0325335395326517	0.0879640725426261	0.0741966862061024	0.611209089049125	0.993134403308466
Holosporaceae	0.347264098577875	0.989619816456883	0.730216389357135	0.515102027650017	0.997554475853497	0.996366266286063
Hungateiclostridiaceae	0.822580902768088	0.773001503358137	0.959512258253837	0.909316736643993	0.955493140858892	0.996366266286063
Hydrogenophilaceae	0.504367424329699	0.664491928188598	0.708143753414183	0.659741275426526	0.926290469280533	0.996366266286063
Hydrogenothermaceae	0.242517546664181	0.974636936760856	0.879930881182786	0.409387418222103	0.997554475853497	0.996366266286063
Hyellaceae	0.827720533933366	0.767847222214898	0.912177687472047	0.911979510441553	0.954620870861765	0.996366266286063
Hymenobacteraceae	0.0219766686808444	0.287550046679558	0.371172686721669	0.0748834636532476	0.754279697751641	0.993134403308466
Hyphomicrobiaceae	0.0230729283311686	0.201397887894551	0.431885806010206	0.0776601002366161	0.69779580375333	0.993134403308466
Hyphomonadaceae	0.00953485541688826	0.143003835503362	0.256567908716735	0.0496532093407766	0.682616068974161	0.993134403308466
Iamiaceae	0.00468254408727613	0.219311013781906	0.384700620267107	0.0354077306325537	0.707951342734575	0.993134403308466
Ichthyobacteriaceae	0.122564097286905	0.38298994579733	0.958731952651458	0.25434354023448	0.779899294146558	0.996366266286063
Idiomarinaceae	0.445819583095761	0.861783530468513	0.786020472265191	0.609139628388268	0.974451362807295	0.996366266286063
Ignavibacteriaceae	0.87421258248375	0.424297988595732	0.420119471512344	0.944354883622367	0.796534563088635	0.993134403308466
Ilumatobacteraceae	0.00223766486607068	0.0620530912792642	0.192428409615785	0.0270969407846283	0.671633458552036	0.993134403308466
Immundisolibacteraceae	0.00309127919016334	0.215762750373153	0.546460141166315	0.0301183016361208	0.707951342734575	0.996366266286063
Intrasporangiaceae	0.0067538973189116	0.10904865074214	0.307028487913728	0.0414239035559911	0.682616068974161	0.993134403308466
Isosphaeraceae	0.00199427335413685	0.2051895629463	0.424800249790066	0.0270969407846283	0.69779580375333	0.993134403308466
Jiangellaceae	0.00338733614067621	0.180339327790487	0.486464393343686	0.0306194552982593	0.682616068974161	0.993134403308466
Jonesiaceae	0.0537422534257587	0.385629705796335	0.297311652100663	0.142623672552975	0.779899294146558	0.993134403308466
Kangiellaceae	0.441961557163483	0.695176054774423	0.292014260902753	0.605366698645763	0.943012589984152	0.993134403308466
Kineosporiaceae	0.00818258941095201	0.0799913872263152	0.288625487042955	0.0434306668735145	0.682616068974161	0.993134403308466
Kiritimatiellaceae	0.00105569170354978	0.0184259834680893	0.0598306836231291	0.0215830303836844	0.554503933806883	0.993134403308466
Kofleriaceae	0.0376000522904675	0.864758691659319	0.79382155602087	0.1109905286863	0.974451362807295	0.996366266286063
Kosmotogaceae	0.955434496685708	0.779163848726921	0.878692255059233	0.979098388103438	0.955493140858892	0.996366266286063
Ktedonosporobacteraceae	0.010778695643502	0.0447754093421686	0.108268071704658	0.0518686832254171	0.617900648921926	0.993134403308466
Labilitrichaceae	0.19661481594874	0.992987243673563	0.807608050947117	0.353715248845524	0.997554475853497	0.996366266286063
Lachnospiraceae	0.215448008841018	0.977632655498276	0.80789016738662	0.377546986921403	0.997554475853497	0.996366266286063
Lacipirellulaceae	0.00230527285929585	0.181011315080662	0.129030803414941	0.0270969407846283	0.682616068974161	0.993134403308466
Lactobacillaceae	0.00298239247543575	0.30327904499027	0.257197184756489	0.0301183016361208	0.754322950756705	0.993134403308466
Legionellaceae	0.789549872387645	0.797180437906023	0.925430800789236	0.895725615023626	0.956616525487228	0.996366266286063
Leptolyngbyaceae	0.39661257249994	0.330887927535585	0.546678004702988	0.558495255152976	0.754322950756705	0.996366266286063
Leptospiraceae	0.356064313166159	0.833354661606283	0.951288859645692	0.521346156147798	0.962402872289934	0.996366266286063
Leptotrichiaceae	0.272139500802284	0.609480868122902	0.678298301926099	0.437962112078311	0.921985085262786	0.996366266286063
Leuconostocaceae	0.130547592353855	0.664003362932629	0.56318474209587	0.264934819776941	0.926290469280533	0.996366266286063
Lichenihabitantaceae	0.0581028540112104	0.639315484358084	0.620277710320883	0.150007721536483	0.926290469280533	0.996366266286063
Limnochordaceae	0.0104421928962402	0.162408194783657	0.318772527567544	0.051792425383726	0.682616068974161	0.993134403308466
Listeriaceae	0.349337720045665	0.984968813861212	0.968553279501685	0.515102027650017	0.997554475853497	0.996366266286063
Litoricolaceae	0.109106926682312	0.0970750764874683	0.14047679361035	0.237114265860774	0.682616068974161	0.993134403308466
Magnetococcaceae	0.411813650580473	0.887009459412874	0.860213579360961	0.578425280204633	0.976205734112237	0.996366266286063
Malasseziaceae	0.0201216080053521	0.867997226293823	0.37336162979677	0.0737421263884619	0.974451362807295	0.993134403308466
Marinifilaceae	0.927260227042051	0.212828434967985	0.300527970273577	0.966128380695829	0.707951342734575	0.993134403308466
Marinilabiliaceae	0.991586597049089	0.586924553981728	0.915948512089018	0.997005103043892	0.921985085262786	0.996366266286063
Mariprofundaceae	0.191993937763061	0.146063311114254	0.420787811361591	0.353671629033508	0.682616068974161	0.993134403308466
