Taxa	t.HC.T1.All	p.vals.HC.T1.All	adj.p.vals.HC.T1.All	t.HC.T2.All	p.vals.HC.T2.All	adj.p.vals.HC.T2.All	t.T1.T2.All	p.vals.T1.T2.All	adj.p.vals.T1.T2.All	t.HC.T1.UNC	p.vals.HC.T1.UNC	adj.p.vals.HC.T1.UNC	t.HC.T2.UNC	p.vals.HC.T2.UNC	adj.p.vals.HC.T2.UNC	t.T1.T2.UNC	p.vals.T1.T2.UNC	adj.p.vals.T1.T2.UNC	t.HC.T1.Denver	p.vals.HC.T1.Denver	adj.p.vals.HC.T1.Denver	t.HC.T2.Denver	p.vals.HC.T2.Denver	adj.p.vals.HC.T2.Denver	t.T1.T2.Denver	p.vals.T1.T2.Denver	adj.p.vals.T1.T2.Denver
COA-PWY: coenzyme A biosynthesis I	3.07293450726719	0.00243536672797051	0.00835715319282512	0.791682986024635	0.429811959650737	0.564994753411856	-2.66314567945198	0.00944580867606644	0.0325649612232867	2.14167389973131	0.0349103090499904	0.103461461366335	-0.409873080484955	0.683400025091056	0.787238191447647	-2.0834141871124	0.0452853643346213	0.156823852939433	2.84918840526014	0.0059510649912642	0.0298468798023404	1.79206917271885	0.0775620991500614	0.280947159143556	-1.80592415113326	0.0779332448361882	0.233045794214876
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	6.88740426615464	9.24529231317552e-11	4.30566470585031e-09	3.77712765469512	0.000232593786637237	0.00409330238673957	-3.92264161588934	0.000190580858768797	0.00691610274429666	6.21693310229337	2.33194140625741e-08	7.60212898439915e-06	2.72012088958749	0.0087045043773206	0.0746754849212241	-2.67945487521423	0.0115501270906413	0.125575516114898	4.36797283819179	4.69033036419805e-05	0.000695021681240256	2.9131392774815	0.00484900063899142	0.068729313404835	-2.91419254734788	0.00563981538373431	0.161831010277428
COLANSYN-PWY: colanic acid building blocks biosynthesis	-1.78118511977003	0.0764992039048893	0.149333775287389	-0.932960740987866	0.352323896198132	0.476587511039797	0.885237224682646	0.378820966028915	0.476817123264194	-1.34040426410849	0.184198454671507	0.366150586725069	-0.50091326598939	0.618334118124453	0.746581194476192	0.976824056996674	0.335983539349204	0.447063811542206	-2.98575860832611	0.00372875429231087	0.0236654878496857	-2.10158437495777	0.0394724459486773	0.189534355361693	0.241261185383984	0.810499459383572	0.88963913723584
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	4.14568554575515	5.41979615034504e-05	0.000294475590835414	0.64310108310411	0.521220910980938	0.641200064074663	-3.87471502462489	0.000224707477907279	0.00691610274429666	4.06613939837156	0.000120380795109706	0.00130813797352548	1.18283006990617	0.241133689199581	0.376122405162983	-2.61785962954027	0.0134035924620525	0.125575516114898	2.07766761382609	0.0408695509109335	0.122233702724443	-0.213852663155723	0.831284308987581	0.907363198551286	-2.90795271051004	0.00573441742576621	0.161831010277428
CRNFORCAT-PWY: creatinine degradation I	1.82767406155931	0.0693544224690072	0.141125303240968	1.69509282893595	0.091846598596998	0.189506273054565	0.317205988604619	0.751957090978348	0.795902635256304	1.05259960877717	0.295013010085642	0.51706581337591	2.46119456138407	0.0157544521863583	0.0931079049651568	1.42897289052841	0.16270174127531	0.283640468747331	1.06313613604329	0.292880082456243	0.426245120003283	0.304321968493308	0.761779933389542	0.869534784210161	-0.521814651985597	0.604477080556236	0.78198225500529
DAPLYSINESYN-PWY: L-lysine biosynthesis I	3.89026820357473	0.000146434656673529	0.000737465888688531	2.76482922628538	0.00631121968122258	0.0409565450262666	-1.10281535220404	0.273587291805915	0.365530562002985	2.38370332472498	0.0189476785917713	0.0657121619246537	0.822268976954456	0.413212093307478	0.554350380321967	-1.3887785347705	0.17449113880843	0.294736327728229	1.86595092076249	0.0695489248461496	0.173075950380494	1.84359136235421	0.0706249007648469	0.270867266462824	-0.253393620161592	0.801171676853879	0.88963913723584
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	1.82588138424956	0.0695534827669278	0.141125303240968	2.04836829437249	0.0421546145938865	0.116185521366617	0.182848285194207	0.855403957322974	0.879689874092396	0.258060680285038	0.797086699942176	0.896035393728102	1.18417077810008	0.240850603040668	0.376122405162983	1.1789261240581	0.247119410053828	0.357978234364118	1.45819097627852	0.149728820100998	0.277338609959802	1.22333019282821	0.226171141171285	0.529545346977474	-0.606842633444016	0.547146336995215	0.734031711359836
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	8.29460879679354	2.02995514798175e-14	6.61765378242052e-12	4.91970320783896	2.08369011013519e-06	0.000135856595180814	-3.59124182301969	0.000581105428137927	0.0111572533757086	5.87552323326739	7.8363085802461e-08	1.27731829858011e-05	3.354561972301	0.00122696568852254	0.0497963594552202	-2.44914944531454	0.0199780520519477	0.127724750959357	5.71133184578085	4.35914321647465e-07	3.07357239502465e-05	3.68486823418676	0.000456328400410391	0.0297526117067575	-2.59898327742388	0.0127585701618861	0.161831010277428
ECASYN-PWY: enterobacterial common antigen biosynthesis	-0.866346284221066	0.387711591792694	0.509653140824267	1.97319797444115	0.0510596498916453	0.12678839169782	2.23339827563208	0.0284647787470091	0.0654942456164812	-0.357685203024106	0.721784430588249	0.852542479607859	1.91032555981548	0.0601578466689898	0.153571885809501	1.5133968356194	0.139993942402886	0.26504166616969	-0.884899079347834	0.378881273246975	0.500579725213793	0.910792984359808	0.369350003480488	0.630491892329889	1.89312818986914	0.0650832571715298	0.223338335135986
ENTBACSYN-PWY: enterobactin biosynthesis	-0.184102078111831	0.854143105906434	0.892190848975365	2.24038528854082	0.0265719924998323	0.0925923867835961	1.98861928071984	0.0503434505788599	0.102144473889952	-0.0411788654734245	0.967291340206357	0.973262274405162	2.92053668159651	0.00455359679110944	0.0645422849522469	1.57114804493109	0.125984857375443	0.247416045207195	-0.0966133392024419	0.923376509481388	0.950558915675957	0.897781219465465	0.375200696662572	0.630491892329889	1.2377565537123	0.222522395075057	0.407541015699262
FAO-PWY: fatty acid &beta;-oxidation I	1.06217200355424	0.289513750683253	0.421345905012235	3.1319044435981	0.00204345683415792	0.0205918306213299	2.2324778924069	0.0285281683360133	0.0654942456164812	1.32754575724031	0.187932222871288	0.366861704527184	3.74810287117145	0.000301197984320531	0.0400728786643664	2.17013744901512	0.037528485100703	0.14155912944925	-0.255645943845019	0.798939067515801	0.848384807850656	0.900980399769991	0.370870214193954	0.630491892329889	1.10522472401573	0.275208046298431	0.46896493870867
FASYN-ELONG-PWY: fatty acid elongation -- saturated	-2.0059685858182	0.0465641362313902	0.1025669487259	-2.12642286372226	0.0351319728828591	0.102259135355465	-0.357436564530873	0.721755696400974	0.771480505347071	-1.52550159089735	0.130801851025048	0.281388745332926	-2.38758000400045	0.0206426051226858	0.11021830575884	-1.16476542848785	0.252723938988988	0.362942749385066	-2.13794681222652	0.0360297980726093	0.114036059919132	-1.60630318902203	0.112660088237378	0.374767232299849	0.836928506338311	0.407260149966131	0.598048688689003
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	-1.681253731488	0.0947458781701615	0.17450370781623	-1.86871176153287	0.0639672527217682	0.146854397093637	-0.636654464196065	0.526262919606153	0.595700388165299	-1.23015578215859	0.222675292520997	0.410125115038673	-1.88293937108511	0.0661555615496712	0.158578772538182	-0.793006074667632	0.433614871185241	0.54368633848611	-1.6507897023807	0.102890256737649	0.210957381738828	-1.26967792248884	0.20846601949528	0.518396697916255	0.242702167370889	0.809390100915918	0.88963913723584
FERMENTATION-PWY: mixed acid fermentation	0.544565098773105	0.586702887473134	0.676005811142233	0.86636664114678	0.387594365890515	0.519982564939539	-0.00878335434731923	0.993015002600764	0.993015002600764	0.430932358334601	0.667732302940265	0.829238407358718	1.89814089486865	0.0618371361844214	0.153571885809501	1.41289345251144	0.167340287214717	0.287120703326303	-0.0856827152077887	0.931976363570604	0.952427255561182	-0.572812825841677	0.568628179242883	0.75103696306482	-1.09291633047989	0.280515837571137	0.46896493870867
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	3.27715229429608	0.00126928643087417	0.00475617674097676	2.76349295228903	0.00633829729291476	0.0409565450262666	-0.756006606047124	0.451982200733605	0.539563255827683	2.18785298717006	0.0309499699257964	0.0951857565642419	1.34202826607901	0.183124987528304	0.317546520926739	-0.840607728718995	0.406805178811772	0.520709126617676	1.8104742212485	0.0764841802046126	0.18068001990365	1.85896407184524	0.068645709617369	0.269620498015208	-0.325576408187307	0.746323909369965	0.853689805103889
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	-0.763856134887132	0.446160514179261	0.551857477855357	2.16230425709517	0.032233320517615	0.0964042430159862	2.52200925964433	0.0137608904415695	0.0419257035883332	-0.138911077517225	0.889850679111611	0.935778456098017	2.74778553097146	0.00731000328147806	0.0722139718109651	2.54128678770816	0.016090836413408	0.125575516114898	-0.960324709757247	0.339852242886129	0.471454600769693	0.521060530034481	0.604865191918888	0.764287025447898	1.24311144234157	0.220562416505736	0.40623360328175
FUCCAT-PWY: fucose degradation	0.735370856977444	0.46317138477836	0.563409968051289	2.56580819369547	0.0111951032531348	0.0521371951503134	1.26731851849326	0.208910932488287	0.302688728849696	0.130104170420589	0.896873631688616	0.937117961315669	2.15296288555111	0.0346688958182442	0.121527527276856	2.11886210046912	0.0419580208103592	0.150311151474474	0.891113532115042	0.375771980391147	0.500579725213793	1.7007652277596	0.094251906154724	0.333979580504783	0.0829548336546721	0.934272426751171	0.957634437899306
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	6.62113899369851	3.68267504439821e-10	9.23501588056781e-09	2.94009306587504	0.00383132181822819	0.0283866116532361	-2.6635714555489	0.00943490208984523	0.0325649612232867	4.48786320785559	1.94217760144245e-05	0.000263812457529267	1.52107686482939	0.133362624259712	0.25964429784969	-1.7291137967971	0.0934265263918789	0.212986346879388	5.38098462787918	1.74488327687919e-06	7.11039935328269e-05	3.10909294628046	0.0026960875058019	0.0549327829307138	-2.04435122136685	0.0470726878131177	0.184887906350318
GALACTARDEG-PWY: D-galactarate degradation I	-1.70726016308911	0.0899996455086832	0.16862002549328	1.06843953952559	0.287019843496229	0.417716379373977	2.30226181525542	0.024059498238807	0.0598732551591685	-0.902922760884383	0.371118553727909	0.611033578360093	1.92323801653908	0.0583662084106692	0.153571885809501	1.6480041233219	0.109137598849814	0.233482923325095	-2.31806967752726	0.0237872037783289	0.0824960471461195	-0.743792315481551	0.459694035598323	0.688213515227616	1.65881939196671	0.104430024517291	0.254061104422662
GALACTUROCAT-PWY: D-galacturonate degradation I	6.46541015503313	8.92328912404939e-10	1.93932816962673e-08	2.67272706513459	0.00838722934485659	0.0448235535479221	-2.7535382993697	0.00737136924460872	0.0286079330207434	4.53235644008642	1.59819389872601e-05	0.000263812457529267	1.28281890868996	0.204670343380855	0.340421081337544	-1.77962840321679	0.0846364662473428	0.201934887001141	5.13272603641552	5.13503260700648e-06	0.000167402062988411	2.95372052657558	0.0042830680152223	0.0681452769886544	-2.11763432220859	0.0400273035949547	0.173657567980942
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	5.36202041429098	2.38421806445761e-07	2.77591103218993e-06	2.7401249986512	0.00693005848627349	0.0409565450262666	-2.18856533011525	0.0317002230339876	0.071270846269517	3.97762969250353	0.000133605228825088	0.001381800644721	1.32464739278043	0.190421980077366	0.32501343196451	-1.32939319842845	0.193118483133122	0.314783127506988	4.34822676204261	5.35670077358409e-05	0.000759254109647137	2.92650191482986	0.00459876102377422	0.0681452769886544	-1.72983061979794	0.0908335312965147	0.242525813546618
GLUCARDEG-PWY: D-glucarate degradation I	-1.63945478191268	0.103367436806793	0.187209913327858	1.12624011632576	0.261806709081991	0.392758234416343	2.27135309101027	0.0259562247373967	0.0630120942562874	-0.932944228242592	0.355732941490918	0.600875331223001	1.99204001961063	0.0500524843297189	0.145688481174003	1.62076890977962	0.11488120158378	0.236146480672579	-2.56103015488405	0.0127931274356999	0.0516083801888027	-0.759297985322951	0.45053315369323	0.686326206093426	1.8272129860419	0.0746133416382918	0.233045794214876
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	-1.70726016308911	0.0899996455086832	0.16862002549328	1.06843953952559	0.287019843496229	0.417716379373977	2.30226181525542	0.024059498238807	0.0598732551591685	-0.902922760884383	0.371118553727909	0.611033578360093	1.92323801653908	0.0583662084106692	0.153571885809501	1.6480041233219	0.109137598849814	0.233482923325095	-2.31806967752726	0.0237872037783289	0.0824960471461195	-0.743792315481551	0.459694035598323	0.688213515227616	1.65881939196671	0.104430024517291	0.254061104422662
GLUCONEO-PWY: gluconeogenesis I	-1.97184302796282	0.0502767502678831	0.108889390791889	0.327437096931961	0.743742122473882	0.824693646008454	2.79213516654045	0.00661994588470543	0.0274150345828261	-1.58378159943037	0.11881828701976	0.261721361948931	-0.426281127795458	0.671162093096602	0.78422524139603	1.43759844619616	0.160255654167872	0.280878189563045	-1.74851978881591	0.0841348837601407	0.193154733139478	0.325417639088011	0.74582374805766	0.862000367639564	2.49752381834096	0.016412572556241	0.161831010277428
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	-0.247989663492334	0.804428918374075	0.859815827508028	2.761963161672	0.00673880243729635	0.0409565450262666	2.7577672628853	0.00728538784154398	0.0286079330207434	0.408513800185809	0.683873718376098	0.831810543707457	2.6999846691233	0.00868383294941652	0.0746754849212241	1.85112337094309	0.0734005992649677	0.185780705468873	-0.951842613953878	0.344106785530543	0.473853993090306	1.3048204838556	0.199930534928865	0.518396697916255	2.14910392934701	0.0372976742718486	0.173657567980942
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	7.00535979346491	4.33105247845945e-11	2.35320517996297e-09	3.13681892273324	0.00208444911197511	0.0205918306213299	-2.66267024471161	0.00945800085784869	0.0325649612232867	4.85912996736333	4.53369516144751e-06	0.000147798462263189	1.49207625322314	0.140904060927609	0.265518635042777	-2.05538346968174	0.0480792629526322	0.158321613359173	5.49187497267293	1.24159945618128e-06	5.78230603878709e-05	3.29471628813003	0.00153487507682414	0.0416974395870557	-1.83335985611795	0.0736773040695279	0.233045794214876
GLUDEG-I-PWY: GABA shunt	-1.24955746438287	0.213497865454703	0.334616846818429	1.02057163168056	0.308900903464727	0.432091505629297	2.03791764673943	0.0450382237952738	0.094725554562963	-0.147277076330425	0.883240698282411	0.93304169686064	1.48520829570574	0.140857558481736	0.265518635042777	1.30965910045489	0.19963637713494	0.320598319930987	-1.37329506792749	0.173651559098662	0.309346493257726	0.152259254979856	0.879428546419548	0.925384411356798	1.5893833842825	0.119300400717611	0.262264760586152
GLUTORN-PWY: L-ornithine biosynthesis	-0.433445983340906	0.665196201761405	0.752965145049368	-0.117313133703461	0.906774392869884	0.947365807304234	0.0512585554124968	0.959253977712319	0.968163457381473	-0.0441476600115279	0.964896819803955	0.973262274405162	-0.0672048221291693	0.946691649700853	0.973569330607186	0.0852872463616326	0.932564414606039	0.953028210537832	-1.73165833185432	0.0871118679444346	0.195700316160996	-1.25611846260357	0.213145091678999	0.518396697916255	-0.0245845975431033	0.980500042684826	0.986552512084115
GLYCOCAT-PWY: glycogen degradation I (bacterial)	-0.324709313925943	0.745760504149778	0.810553374943716	0.497890596341911	0.619191190196885	0.726101899295628	1.37855597570772	0.172076168014874	0.262134723237612	-0.301777914494109	0.763717493876048	0.864485774318026	0.894787278127076	0.373251527921725	0.518757955093135	1.72970217226437	0.0933198846165946	0.212986346879388	-1.35779947013925	0.178464637088343	0.312792858552687	-0.929741355537182	0.355724617821093	0.630409249344599	0.334500400842823	0.739628133260474	0.852407222422506
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	6.01347161473923	1.03802159090327e-08	1.69197519317233e-07	2.01192253926962	0.0458109594437156	0.118526768084534	-3.39655545924085	0.00108828736816739	0.0163466466218085	4.30809465755904	3.96397980126279e-05	0.000478613857485804	0.831295052699786	0.40870227360814	0.551253261097322	-2.60149787769551	0.0139402843937551	0.125575516114898	3.22370431397919	0.00248609342761874	0.0180103657200824	1.32769196660286	0.189766504135975	0.507080986461703	-2.18928775478549	0.0340514396992556	0.173657567980942
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	-0.831198941954571	0.407423225362628	0.525491275808365	2.29043145348273	0.023910234571465	0.0891346025827364	2.71492893611648	0.00820035890125581	0.0297060168908844	-0.124894682415075	0.90094303627035	0.938362395604262	2.29652843400592	0.0246345699723006	0.117740913347542	1.8198623920463	0.0781460843044859	0.192997147600473	-0.872726410290404	0.38557574570535	0.5038593616449	0.945363614280692	0.351770519866365	0.630094447672719	2.09402304599995	0.0421889944343456	0.174096356779705
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	-1.7172491851749	0.0876933862033824	0.166209557571527	1.3865665876021	0.167352115104908	0.281220564557732	3.43401954558401	0.000966105514466569	0.0157475198858051	-1.28089540349417	0.204322109111485	0.389526360060491	1.04104425163635	0.300937940049411	0.441917875928415	2.2022486418421	0.0349713492273048	0.14155912944925	-1.7694547961702	0.0805625077472498	0.18759555375431	0.27575351295498	0.78372485438943	0.890224050630503	2.6215416199919	0.0120547818376991	0.161831010277428
